uid,condition,gender,age,study,self_perf,stimulus,value
151.0,0.0,0.0,20.0,3.0,5.0,rating_c1,5.0
152.0,1.0,0.0,19.0,3.0,3.0,rating_c1,2.0
154.0,1.0,0.0,18.0,3.0,7.0,rating_c1,1.0
156.0,1.0,0.0,20.0,3.0,5.0,rating_c1,4.0
1.0,1.0,0.0,18.0,4.0,8.0,rating_c1,1.0
7.0,1.0,1.0,19.0,4.0,6.0,rating_c1,0.0
8.0,0.0,0.0,22.0,4.0,7.0,rating_c1,7.0
10.0,0.0,0.0,18.0,4.0,6.0,rating_c1,1.0
12.0,0.0,0.0,19.0,4.0,5.0,rating_c1,5.0
14.0,0.0,0.0,29.0,4.0,9.0,rating_c1,0.0
15.0,1.0,0.0,24.0,4.0,5.0,rating_c1,3.0
18.0,0.0,0.0,18.0,4.0,9.0,rating_c1,7.0
21.0,1.0,0.0,18.0,4.0,4.0,rating_c1,6.0
22.0,0.0,1.0,20.0,4.0,3.0,rating_c1,7.0
24.0,0.0,0.0,18.0,4.0,1.0,rating_c1,7.0
27.0,1.0,0.0,19.0,4.0,6.0,rating_c1,6.0
28.0,0.0,0.0,18.0,4.0,9.0,rating_c1,0.0
29.0,1.0,1.0,22.0,4.0,5.0,rating_c1,4.0
30.0,0.0,0.0,19.0,4.0,8.0,rating_c1,7.0
31.0,1.0,0.0,18.0,4.0,3.0,rating_c1,1.0
32.0,0.0,0.0,19.0,4.0,8.0,rating_c1,7.0
33.0,1.0,0.0,19.0,4.0,2.0,rating_c1,8.0
34.0,0.0,0.0,19.0,4.0,5.0,rating_c1,6.0
35.0,1.0,0.0,18.0,4.0,0.0,rating_c1,2.0
36.0,0.0,0.0,21.0,4.0,5.0,rating_c1,6.0
38.0,0.0,1.0,23.0,4.0,3.0,rating_c1,7.0
40.0,0.0,0.0,18.0,4.0,7.0,rating_c1,0.0
42.0,0.0,0.0,22.0,4.0,8.0,rating_c1,8.0
44.0,0.0,0.0,18.0,4.0,8.0,rating_c1,6.0
46.0,0.0,0.0,18.0,4.0,4.0,rating_c1,2.0
47.0,1.0,1.0,23.0,4.0,9.0,rating_c1,8.0
48.0,0.0,0.0,18.0,4.0,7.0,rating_c1,5.0
49.0,1.0,0.0,20.0,4.0,5.0,rating_c1,2.0
50.0,0.0,0.0,19.0,4.0,5.0,rating_c1,5.0
51.0,1.0,1.0,19.0,4.0,9.0,rating_c1,2.0
52.0,0.0,0.0,18.0,4.0,8.0,rating_c1,3.0
53.0,1.0,0.0,57.0,4.0,0.0,rating_c1,9.0
54.0,0.0,0.0,18.0,4.0,6.0,rating_c1,3.0
55.0,1.0,0.0,18.0,4.0,6.0,rating_c1,5.0
56.0,0.0,0.0,18.0,4.0,6.0,rating_c1,6.0
59.0,1.0,1.0,19.0,4.0,9.0,rating_c1,7.0
60.0,0.0,0.0,20.0,4.0,8.0,rating_c1,6.0
61.0,1.0,0.0,24.0,4.0,4.0,rating_c1,2.0
62.0,0.0,1.0,18.0,4.0,6.0,rating_c1,9.0
64.0,0.0,1.0,19.0,4.0,5.0,rating_c1,8.0
65.0,1.0,0.0,19.0,4.0,8.0,rating_c1,7.0
66.0,0.0,0.0,20.0,4.0,9.0,rating_c1,1.0
69.0,1.0,1.0,19.0,4.0,3.0,rating_c1,3.0
70.0,0.0,0.0,21.0,4.0,7.0,rating_c1,1.0
71.0,1.0,0.0,18.0,4.0,5.0,rating_c1,5.0
72.0,0.0,0.0,25.0,4.0,3.0,rating_c1,9.0
73.0,1.0,0.0,18.0,4.0,4.0,rating_c1,3.0
74.0,0.0,0.0,19.0,4.0,7.0,rating_c1,7.0
75.0,1.0,0.0,19.0,4.0,4.0,rating_c1,9.0
76.0,0.0,0.0,18.0,4.0,9.0,rating_c1,7.0
79.0,1.0,1.0,19.0,4.0,7.0,rating_c1,2.0
80.0,0.0,0.0,18.0,4.0,7.0,rating_c1,3.0
88.0,0.0,1.0,18.0,4.0,7.0,rating_c1,6.0
89.0,1.0,1.0,27.0,4.0,3.0,rating_c1,5.0
90.0,0.0,0.0,18.0,4.0,6.0,rating_c1,0.0
91.0,1.0,0.0,18.0,4.0,5.0,rating_c1,0.0
92.0,0.0,1.0,18.0,4.0,8.0,rating_c1,5.0
93.0,1.0,0.0,18.0,4.0,4.0,rating_c1,3.0
96.0,0.0,0.0,18.0,4.0,5.0,rating_c1,5.0
98.0,0.0,0.0,18.0,4.0,7.0,rating_c1,2.0
100.0,0.0,0.0,18.0,4.0,2.0,rating_c1,0.0
101.0,1.0,0.0,18.0,4.0,9.0,rating_c1,3.0
104.0,0.0,0.0,20.0,4.0,6.0,rating_c1,0.0
105.0,1.0,1.0,20.0,4.0,9.0,rating_c1,0.0
106.0,0.0,0.0,18.0,4.0,3.0,rating_c1,6.0
107.0,1.0,0.0,20.0,4.0,9.0,rating_c1,6.0
108.0,0.0,0.0,24.0,4.0,5.0,rating_c1,2.0
110.0,0.0,1.0,18.0,4.0,5.0,rating_c1,5.0
111.0,1.0,0.0,18.0,4.0,7.0,rating_c1,5.0
112.0,0.0,1.0,20.0,4.0,5.0,rating_c1,7.0
114.0,0.0,0.0,26.0,4.0,5.0,rating_c1,6.0
115.0,1.0,0.0,18.0,4.0,7.0,rating_c1,0.0
116.0,0.0,0.0,18.0,4.0,9.0,rating_c1,4.0
118.0,0.0,0.0,19.0,4.0,2.0,rating_c1,5.0
120.0,0.0,0.0,19.0,4.0,3.0,rating_c1,3.0
121.0,1.0,0.0,18.0,4.0,5.0,rating_c1,3.0
122.0,0.0,1.0,18.0,4.0,7.0,rating_c1,7.0
123.0,1.0,0.0,18.0,4.0,8.0,rating_c1,5.0
126.0,0.0,0.0,22.0,4.0,6.0,rating_c1,5.0
127.0,1.0,1.0,18.0,4.0,5.0,rating_c1,8.0
128.0,0.0,0.0,18.0,4.0,0.0,rating_c1,6.0
129.0,1.0,0.0,20.0,4.0,9.0,rating_c1,0.0
130.0,0.0,0.0,20.0,4.0,9.0,rating_c1,4.0
133.0,1.0,0.0,18.0,4.0,3.0,rating_c1,7.0
134.0,0.0,0.0,20.0,4.0,8.0,rating_c1,2.0
138.0,0.0,0.0,28.0,4.0,5.0,rating_c1,0.0
139.0,1.0,1.0,18.0,4.0,0.0,rating_c1,4.0
140.0,0.0,0.0,21.0,4.0,8.0,rating_c1,3.0
141.0,1.0,1.0,18.0,4.0,8.0,rating_c1,7.0
142.0,0.0,1.0,24.0,4.0,5.0,rating_c1,3.0
143.0,1.0,0.0,18.0,4.0,6.0,rating_c1,3.0
144.0,0.0,0.0,18.0,4.0,3.0,rating_c1,9.0
145.0,1.0,1.0,19.0,4.0,8.0,rating_c1,5.0
146.0,0.0,0.0,,4.0,9.0,rating_c1,9.0
148.0,0.0,0.0,21.0,4.0,3.0,rating_c1,5.0
149.0,1.0,0.0,18.0,4.0,1.0,rating_c1,7.0
150.0,0.0,0.0,19.0,4.0,8.0,rating_c1,7.0
152.0,0.0,1.0,18.0,4.0,2.0,rating_c1,0.0
154.0,0.0,1.0,18.0,4.0,5.0,rating_c1,1.0
155.0,1.0,0.0,18.0,4.0,3.0,rating_c1,0.0
156.0,0.0,0.0,18.0,4.0,7.0,rating_c1,6.0
157.0,1.0,0.0,18.0,4.0,9.0,rating_c1,5.0
159.0,1.0,0.0,18.0,4.0,4.0,rating_c1,2.0
160.0,0.0,1.0,19.0,4.0,7.0,rating_c1,9.0
161.0,1.0,1.0,18.0,4.0,4.0,rating_c1,5.0
162.0,0.0,1.0,20.0,4.0,8.0,rating_c1,7.0
163.0,1.0,0.0,20.0,4.0,0.0,rating_c1,3.0
164.0,0.0,0.0,18.0,4.0,4.0,rating_c1,0.0
168.0,0.0,0.0,18.0,4.0,8.0,rating_c1,6.0
169.0,1.0,0.0,18.0,4.0,7.0,rating_c1,8.0
171.0,1.0,0.0,19.0,4.0,7.0,rating_c1,6.0
172.0,0.0,1.0,21.0,4.0,7.0,rating_c1,1.0
17.0,0.0,1.0,19.0,5.0,8.0,rating_c1,3.0
19.0,0.0,0.0,19.0,5.0,6.0,rating_c1,5.0
21.0,0.0,0.0,19.0,5.0,7.0,rating_c1,3.0
23.0,0.0,0.0,19.0,5.0,7.0,rating_c1,2.0
37.0,0.0,1.0,20.0,5.0,5.0,rating_c1,3.0
39.0,0.0,0.0,18.0,5.0,1.0,rating_c1,2.0
49.0,0.0,0.0,18.0,5.0,7.0,rating_c1,6.0
53.0,0.0,0.0,19.0,5.0,6.0,rating_c1,0.0
67.0,0.0,0.0,19.0,5.0,4.0,rating_c1,0.0
69.0,0.0,0.0,19.0,5.0,4.0,rating_c1,4.0
83.0,0.0,0.0,18.0,5.0,7.0,rating_c1,3.0
85.0,0.0,0.0,19.0,5.0,9.0,rating_c1,6.0
93.0,0.0,0.0,20.0,5.0,5.0,rating_c1,1.0
107.0,0.0,0.0,19.0,5.0,6.0,rating_c1,2.0
115.0,0.0,0.0,18.0,5.0,5.0,rating_c1,3.0
117.0,0.0,1.0,19.0,5.0,7.0,rating_c1,1.0
123.0,0.0,0.0,20.0,5.0,5.0,rating_c1,5.0
125.0,0.0,0.0,20.0,5.0,7.0,rating_c1,2.0
129.0,0.0,1.0,20.0,5.0,5.0,rating_c1,4.0
131.0,0.0,0.0,20.0,5.0,6.0,rating_c1,1.0
135.0,0.0,0.0,19.0,5.0,8.0,rating_c1,5.0
137.0,0.0,1.0,20.0,5.0,5.0,rating_c1,3.0
139.0,0.0,0.0,19.0,5.0,6.0,rating_c1,7.0
141.0,0.0,1.0,20.0,5.0,7.0,rating_c1,3.0
143.0,0.0,0.0,19.0,5.0,3.0,rating_c1,3.0
145.0,0.0,0.0,19.0,5.0,6.0,rating_c1,4.0
147.0,0.0,1.0,19.0,5.0,8.0,rating_c1,2.0
149.0,0.0,0.0,20.0,5.0,8.0,rating_c1,0.0
151.0,0.0,0.0,20.0,5.0,9.0,rating_c1,3.0
155.0,0.0,0.0,19.0,5.0,4.0,rating_c1,7.0
159.0,0.0,0.0,18.0,5.0,7.0,rating_c1,1.0
4.0,0.0,0.0,19.0,5.0,5.0,rating_c1,2.0
8.0,0.0,1.0,21.0,5.0,8.0,rating_c1,0.0
10.0,0.0,0.0,19.0,5.0,9.0,rating_c1,6.0
12.0,0.0,0.0,19.0,5.0,5.0,rating_c1,5.0
28.0,0.0,0.0,20.0,5.0,3.0,rating_c1,4.0
30.0,0.0,0.0,20.0,5.0,8.0,rating_c1,7.0
32.0,0.0,0.0,19.0,5.0,8.0,rating_c1,2.0
34.0,0.0,0.0,19.0,5.0,8.0,rating_c1,1.0
58.0,0.0,1.0,19.0,5.0,8.0,rating_c1,5.0
74.0,0.0,0.0,19.0,5.0,6.0,rating_c1,3.0
76.0,0.0,0.0,18.0,5.0,6.0,rating_c1,8.0
82.0,0.0,1.0,18.0,5.0,8.0,rating_c1,5.0
98.0,0.0,0.0,19.0,5.0,7.0,rating_c1,6.0
102.0,0.0,0.0,19.0,5.0,6.0,rating_c1,1.0
104.0,0.0,0.0,20.0,5.0,2.0,rating_c1,5.0
120.0,0.0,0.0,19.0,5.0,8.0,rating_c1,5.0
124.0,0.0,1.0,21.0,5.0,9.0,rating_c1,3.0
126.0,0.0,0.0,18.0,5.0,8.0,rating_c1,0.0
128.0,0.0,0.0,18.0,5.0,6.0,rating_c1,4.0
130.0,0.0,0.0,21.0,5.0,4.0,rating_c1,6.0
138.0,0.0,0.0,20.0,5.0,4.0,rating_c1,0.0
148.0,0.0,0.0,19.0,5.0,4.0,rating_c1,3.0
152.0,0.0,0.0,19.0,5.0,7.0,rating_c1,5.0
158.0,0.0,1.0,21.0,5.0,6.0,rating_c1,7.0
1.0,1.0,1.0,18.0,5.0,7.0,rating_c1,7.0
5.0,1.0,1.0,20.0,5.0,7.0,rating_c1,2.0
7.0,1.0,1.0,20.0,5.0,4.0,rating_c1,3.0
25.0,1.0,0.0,21.0,5.0,5.0,rating_c1,3.0
29.0,1.0,1.0,19.0,5.0,6.0,rating_c1,2.0
31.0,1.0,1.0,18.0,5.0,8.0,rating_c1,1.0
35.0,1.0,0.0,20.0,5.0,8.0,rating_c1,2.0
55.0,1.0,0.0,18.0,5.0,9.0,rating_c1,0.0
59.0,1.0,0.0,25.0,5.0,5.0,rating_c1,2.0
61.0,1.0,0.0,19.0,5.0,9.0,rating_c1,4.0
71.0,1.0,0.0,18.0,5.0,5.0,rating_c1,7.0
75.0,1.0,0.0,22.0,5.0,3.0,rating_c1,7.0
77.0,1.0,0.0,20.0,5.0,9.0,rating_c1,7.0
79.0,1.0,0.0,18.0,5.0,7.0,rating_c1,6.0
81.0,1.0,0.0,20.0,5.0,7.0,rating_c1,2.0
95.0,1.0,0.0,19.0,5.0,6.0,rating_c1,2.0
99.0,1.0,1.0,22.0,5.0,9.0,rating_c1,0.0
103.0,1.0,0.0,21.0,5.0,7.0,rating_c1,3.0
105.0,1.0,0.0,21.0,5.0,2.0,rating_c1,6.0
109.0,1.0,0.0,19.0,5.0,6.0,rating_c1,5.0
111.0,1.0,0.0,19.0,5.0,8.0,rating_c1,5.0
119.0,1.0,0.0,21.0,5.0,7.0,rating_c1,4.0
121.0,1.0,0.0,19.0,5.0,7.0,rating_c1,3.0
6.0,1.0,0.0,20.0,5.0,3.0,rating_c1,1.0
14.0,1.0,0.0,20.0,5.0,8.0,rating_c1,3.0
16.0,1.0,0.0,20.0,5.0,7.0,rating_c1,3.0
18.0,1.0,0.0,19.0,5.0,2.0,rating_c1,4.0
20.0,1.0,0.0,18.0,5.0,6.0,rating_c1,6.0
22.0,1.0,0.0,19.0,5.0,9.0,rating_c1,3.0
24.0,1.0,0.0,19.0,5.0,6.0,rating_c1,3.0
38.0,1.0,0.0,20.0,5.0,6.0,rating_c1,5.0
40.0,1.0,0.0,20.0,5.0,7.0,rating_c1,6.0
44.0,1.0,0.0,18.0,5.0,8.0,rating_c1,2.0
50.0,1.0,,,5.0,7.0,rating_c1,6.0
54.0,1.0,0.0,21.0,5.0,5.0,rating_c1,0.0
64.0,1.0,0.0,19.0,5.0,3.0,rating_c1,1.0
66.0,1.0,0.0,20.0,5.0,3.0,rating_c1,2.0
84.0,1.0,0.0,18.0,5.0,7.0,rating_c1,6.0
86.0,1.0,0.0,19.0,5.0,8.0,rating_c1,2.0
88.0,1.0,0.0,20.0,5.0,4.0,rating_c1,4.0
94.0,1.0,1.0,19.0,5.0,7.0,rating_c1,3.0
112.0,1.0,1.0,19.0,5.0,1.0,rating_c1,6.0
114.0,1.0,1.0,20.0,5.0,8.0,rating_c1,2.0
116.0,1.0,0.0,19.0,5.0,3.0,rating_c1,2.0
118.0,1.0,1.0,19.0,5.0,7.0,rating_c1,2.0
134.0,1.0,0.0,19.0,5.0,8.0,rating_c1,3.0
136.0,1.0,0.0,19.0,5.0,8.0,rating_c1,7.0
1.0,1.0,0.0,33.0,6.0,7.0,rating_c1,0.0
2.0,1.0,0.0,25.0,6.0,7.0,rating_c1,0.0
3.0,0.0,1.0,32.0,6.0,8.0,rating_c1,1.0
4.0,0.0,0.0,25.0,6.0,8.0,rating_c1,6.0
5.0,1.0,1.0,30.0,6.0,2.0,rating_c1,0.0
6.0,1.0,0.0,22.0,6.0,2.0,rating_c1,3.0
8.0,0.0,0.0,22.0,6.0,5.0,rating_c1,5.0
10.0,1.0,0.0,24.0,6.0,6.0,rating_c1,4.0
11.0,0.0,0.0,30.0,6.0,7.0,rating_c1,4.0
12.0,0.0,0.0,29.0,6.0,6.0,rating_c1,0.0
13.0,1.0,1.0,22.0,6.0,7.0,rating_c1,2.0
15.0,0.0,0.0,25.0,6.0,9.0,rating_c1,3.0
16.0,0.0,1.0,24.0,6.0,7.0,rating_c1,3.0
17.0,1.0,1.0,23.0,6.0,9.0,rating_c1,6.0
19.0,0.0,1.0,29.0,6.0,4.0,rating_c1,1.0
20.0,0.0,0.0,22.0,6.0,9.0,rating_c1,7.0
21.0,1.0,0.0,23.0,6.0,8.0,rating_c1,1.0
22.0,1.0,0.0,24.0,6.0,7.0,rating_c1,2.0
23.0,0.0,1.0,25.0,6.0,5.0,rating_c1,4.0
24.0,0.0,0.0,26.0,6.0,8.0,rating_c1,0.0
25.0,1.0,0.0,28.0,6.0,4.0,rating_c1,4.0
27.0,0.0,0.0,27.0,6.0,6.0,rating_c1,1.0
28.0,0.0,0.0,23.0,6.0,7.0,rating_c1,2.0
30.0,1.0,1.0,23.0,6.0,4.0,rating_c1,5.0
31.0,0.0,0.0,27.0,6.0,3.0,rating_c1,6.0
32.0,0.0,0.0,28.0,6.0,4.0,rating_c1,7.0
33.0,1.0,0.0,27.0,6.0,8.0,rating_c1,1.0
34.0,1.0,0.0,27.0,6.0,8.0,rating_c1,7.0
35.0,0.0,0.0,23.0,6.0,4.0,rating_c1,0.0
37.0,1.0,1.0,24.0,6.0,5.0,rating_c1,2.0
38.0,1.0,1.0,24.0,6.0,6.0,rating_c1,3.0
39.0,0.0,1.0,24.0,6.0,8.0,rating_c1,0.0
40.0,0.0,0.0,28.0,6.0,8.0,rating_c1,6.0
41.0,1.0,0.0,25.0,6.0,5.0,rating_c1,1.0
42.0,1.0,1.0,25.0,6.0,5.0,rating_c1,0.0
45.0,1.0,0.0,21.0,6.0,4.0,rating_c1,0.0
47.0,0.0,0.0,33.0,6.0,2.0,rating_c1,4.0
48.0,0.0,0.0,29.0,6.0,7.0,rating_c1,4.0
49.0,1.0,0.0,23.0,6.0,5.0,rating_c1,2.0
51.0,0.0,0.0,24.0,6.0,5.0,rating_c1,6.0
52.0,0.0,0.0,23.0,6.0,6.0,rating_c1,5.0
53.0,1.0,1.0,23.0,6.0,7.0,rating_c1,3.0
54.0,1.0,1.0,28.0,6.0,4.0,rating_c1,5.0
55.0,0.0,1.0,22.0,6.0,7.0,rating_c1,1.0
56.0,0.0,1.0,23.0,6.0,9.0,rating_c1,3.0
57.0,1.0,0.0,22.0,6.0,7.0,rating_c1,0.0
58.0,1.0,1.0,28.0,6.0,7.0,rating_c1,3.0
59.0,0.0,0.0,23.0,6.0,7.0,rating_c1,0.0
62.0,1.0,0.0,23.0,6.0,5.0,rating_c1,6.0
63.0,0.0,0.0,24.0,6.0,7.0,rating_c1,2.0
64.0,0.0,1.0,21.0,6.0,7.0,rating_c1,0.0
65.0,1.0,0.0,23.0,6.0,8.0,rating_c1,6.0
67.0,0.0,1.0,30.0,6.0,8.0,rating_c1,1.0
68.0,0.0,0.0,28.0,6.0,2.0,rating_c1,4.0
70.0,1.0,1.0,22.0,6.0,5.0,rating_c1,5.0
71.0,0.0,1.0,22.0,6.0,8.0,rating_c1,2.0
72.0,0.0,0.0,27.0,6.0,3.0,rating_c1,6.0
73.0,1.0,1.0,20.0,6.0,9.0,rating_c1,6.0
74.0,1.0,0.0,23.0,6.0,1.0,rating_c1,4.0
75.0,0.0,0.0,22.0,6.0,4.0,rating_c1,8.0
76.0,0.0,0.0,24.0,6.0,7.0,rating_c1,6.0
77.0,1.0,0.0,20.0,6.0,8.0,rating_c1,4.0
78.0,1.0,1.0,19.0,6.0,4.0,rating_c1,2.0
79.0,0.0,1.0,27.0,6.0,5.0,rating_c1,6.0
80.0,0.0,0.0,24.0,6.0,7.0,rating_c1,6.0
81.0,1.0,1.0,26.0,6.0,6.0,rating_c1,6.0
82.0,1.0,1.0,25.0,6.0,8.0,rating_c1,5.0
83.0,0.0,0.0,28.0,6.0,9.0,rating_c1,0.0
84.0,0.0,1.0,28.0,6.0,7.0,rating_c1,0.0
86.0,1.0,1.0,29.0,6.0,9.0,rating_c1,6.0
87.0,0.0,0.0,25.0,6.0,8.0,rating_c1,0.0
89.0,1.0,0.0,20.0,6.0,5.0,rating_c1,2.0
90.0,1.0,0.0,27.0,6.0,5.0,rating_c1,4.0
91.0,0.0,1.0,26.0,6.0,8.0,rating_c1,6.0
92.0,0.0,0.0,19.0,6.0,9.0,rating_c1,0.0
93.0,1.0,0.0,23.0,6.0,8.0,rating_c1,6.0
94.0,1.0,1.0,24.0,6.0,7.0,rating_c1,4.0
95.0,0.0,0.0,23.0,6.0,6.0,rating_c1,2.0
96.0,0.0,0.0,28.0,6.0,7.0,rating_c1,1.0
97.0,1.0,0.0,28.0,6.0,4.0,rating_c1,4.0
98.0,1.0,0.0,26.0,6.0,9.0,rating_c1,1.0
99.0,0.0,0.0,25.0,6.0,6.0,rating_c1,4.0
100.0,0.0,0.0,27.0,6.0,7.0,rating_c1,2.0
101.0,1.0,0.0,25.0,6.0,7.0,rating_c1,2.0
102.0,1.0,0.0,25.0,6.0,9.0,rating_c1,6.0
103.0,0.0,1.0,22.0,6.0,5.0,rating_c1,4.0
104.0,0.0,1.0,23.0,6.0,7.0,rating_c1,6.0
105.0,1.0,0.0,31.0,6.0,7.0,rating_c1,0.0
106.0,1.0,0.0,26.0,6.0,9.0,rating_c1,1.0
107.0,0.0,1.0,25.0,6.0,7.0,rating_c1,5.0
108.0,0.0,1.0,30.0,6.0,8.0,rating_c1,3.0
109.0,1.0,0.0,20.0,6.0,3.0,rating_c1,3.0
110.0,1.0,0.0,19.0,6.0,3.0,rating_c1,1.0
113.0,1.0,0.0,23.0,6.0,5.0,rating_c1,5.0
114.0,1.0,1.0,29.0,6.0,9.0,rating_c1,0.0
117.0,1.0,0.0,23.0,6.0,2.0,rating_c1,2.0
118.0,1.0,0.0,24.0,6.0,4.0,rating_c1,1.0
121.0,1.0,0.0,30.0,6.0,7.0,rating_c1,4.0
122.0,1.0,0.0,27.0,6.0,8.0,rating_c1,4.0
1.0,0.0,1.0,20.0,7.0,6.0,rating_c1,3.0
4.0,1.0,1.0,19.0,7.0,8.0,rating_c1,4.0
12.0,1.0,1.0,18.0,7.0,8.0,rating_c1,2.0
49.0,0.0,0.0,20.0,7.0,6.0,rating_c1,6.0
56.0,1.0,1.0,18.0,7.0,7.0,rating_c1,0.0
71.0,0.0,1.0,18.0,7.0,7.0,rating_c1,5.0
72.0,1.0,1.0,18.0,7.0,8.0,rating_c1,3.0
74.0,1.0,1.0,21.0,7.0,7.0,rating_c1,6.0
75.0,0.0,0.0,18.0,7.0,7.0,rating_c1,6.0
77.0,0.0,0.0,21.0,7.0,8.0,rating_c1,9.0
80.0,1.0,0.0,18.0,7.0,6.0,rating_c1,4.0
81.0,0.0,1.0,20.0,7.0,7.0,rating_c1,0.0
83.0,0.0,0.0,21.0,7.0,5.0,rating_c1,3.0
84.0,1.0,0.0,21.0,7.0,9.0,rating_c1,7.0
87.0,0.0,0.0,18.0,7.0,5.0,rating_c1,6.0
88.0,1.0,0.0,19.0,7.0,8.0,rating_c1,8.0
89.0,0.0,1.0,20.0,7.0,8.0,rating_c1,7.0
95.0,0.0,1.0,21.0,7.0,7.0,rating_c1,1.0
99.0,0.0,0.0,18.0,7.0,4.0,rating_c1,3.0
102.0,1.0,0.0,19.0,7.0,5.0,rating_c1,2.0
103.0,0.0,1.0,18.0,7.0,8.0,rating_c1,4.0
104.0,1.0,1.0,21.0,7.0,8.0,rating_c1,4.0
105.0,0.0,1.0,18.0,7.0,2.0,rating_c1,3.0
108.0,1.0,0.0,21.0,7.0,6.0,rating_c1,6.0
111.0,0.0,0.0,19.0,7.0,7.0,rating_c1,5.0
113.0,0.0,0.0,21.0,7.0,5.0,rating_c1,2.0
114.0,1.0,1.0,19.0,7.0,8.0,rating_c1,3.0
116.0,1.0,0.0,22.0,7.0,8.0,rating_c1,6.0
118.0,1.0,1.0,23.0,7.0,5.0,rating_c1,1.0
119.0,0.0,1.0,19.0,7.0,7.0,rating_c1,1.0
120.0,1.0,0.0,20.0,7.0,5.0,rating_c1,3.0
121.0,0.0,0.0,21.0,7.0,7.0,rating_c1,4.0
122.0,1.0,1.0,19.0,7.0,9.0,rating_c1,5.0
123.0,0.0,0.0,20.0,7.0,7.0,rating_c1,2.0
124.0,1.0,1.0,21.0,7.0,8.0,rating_c1,2.0
127.0,0.0,0.0,20.0,7.0,8.0,rating_c1,2.0
128.0,1.0,0.0,18.0,7.0,7.0,rating_c1,7.0
129.0,0.0,0.0,18.0,7.0,6.0,rating_c1,2.0
130.0,1.0,0.0,21.0,7.0,8.0,rating_c1,2.0
132.0,1.0,1.0,21.0,7.0,5.0,rating_c1,8.0
136.0,1.0,0.0,20.0,7.0,6.0,rating_c1,6.0
140.0,1.0,1.0,21.0,7.0,9.0,rating_c1,1.0
141.0,0.0,0.0,19.0,7.0,8.0,rating_c1,2.0
142.0,1.0,1.0,19.0,7.0,7.0,rating_c1,5.0
143.0,0.0,0.0,18.0,7.0,7.0,rating_c1,5.0
144.0,1.0,0.0,18.0,7.0,6.0,rating_c1,1.0
145.0,0.0,1.0,22.0,7.0,6.0,rating_c1,0.0
146.0,1.0,0.0,19.0,7.0,7.0,rating_c1,5.0
147.0,0.0,0.0,18.0,7.0,8.0,rating_c1,8.0
150.0,1.0,1.0,19.0,7.0,4.0,rating_c1,5.0
151.0,0.0,0.0,21.0,7.0,3.0,rating_c1,3.0
153.0,0.0,0.0,18.0,7.0,4.0,rating_c1,2.0
154.0,1.0,0.0,19.0,7.0,8.0,rating_c1,1.0
155.0,0.0,1.0,21.0,7.0,3.0,rating_c1,3.0
156.0,1.0,0.0,18.0,7.0,8.0,rating_c1,1.0
157.0,0.0,0.0,18.0,7.0,8.0,rating_c1,6.0
159.0,0.0,0.0,19.0,7.0,8.0,rating_c1,1.0
161.0,0.0,0.0,19.0,7.0,6.5,rating_c1,3.0
162.0,1.0,0.0,19.0,7.0,0.0,rating_c1,6.0
163.0,0.0,0.0,18.0,7.0,6.0,rating_c1,3.0
165.0,0.0,0.0,19.0,7.0,1.0,rating_c1,5.0
167.0,0.0,1.0,22.0,7.0,7.0,rating_c1,3.0
171.0,0.0,1.0,21.0,7.0,4.0,rating_c1,4.0
172.0,1.0,1.0,22.0,7.0,8.0,rating_c1,3.0
174.0,1.0,0.0,21.0,7.0,8.0,rating_c1,1.0
175.0,1.0,1.0,19.0,7.0,8.0,rating_c1,5.0
176.0,1.0,0.0,18.0,7.0,3.0,rating_c1,3.0
178.0,1.0,1.0,19.0,7.0,8.0,rating_c1,7.0
179.0,0.0,0.0,22.0,7.0,8.0,rating_c1,3.0
180.0,1.0,0.0,18.0,7.0,8.0,rating_c1,2.0
181.0,0.0,0.0,19.0,7.0,7.0,rating_c1,3.0
182.0,0.0,1.0,19.0,7.0,7.0,rating_c1,2.0
185.0,0.0,0.0,19.0,7.0,7.0,rating_c1,7.0
186.0,0.0,0.0,21.0,7.0,6.0,rating_c1,6.0
1.0,0.0,0.0,18.0,8.0,5.0,rating_c1,3.0
2.0,1.0,0.0,18.0,8.0,7.0,rating_c1,3.0
3.0,0.0,0.0,19.0,8.0,8.0,rating_c1,3.0
5.0,0.0,0.0,18.0,8.0,7.0,rating_c1,5.0
6.0,1.0,0.0,18.0,8.0,7.0,rating_c1,2.0
7.0,0.0,0.0,18.0,8.0,9.0,rating_c1,1.0
9.0,0.0,1.0,19.0,8.0,6.0,rating_c1,3.0
10.0,1.0,0.0,19.0,8.0,9.0,rating_c1,7.0
11.0,0.0,1.0,18.0,8.0,4.0,rating_c1,9.0
13.0,0.0,0.0,28.0,8.0,8.0,rating_c1,4.0
15.0,0.0,1.0,21.0,8.0,7.0,rating_c1,6.0
17.0,0.0,1.0,18.0,8.0,7.0,rating_c1,5.0
18.0,1.0,0.0,17.0,8.0,7.0,rating_c1,1.0
20.0,1.0,0.0,17.0,8.0,5.0,rating_c1,2.0
21.0,0.0,0.0,18.0,8.0,7.0,rating_c1,3.0
22.0,1.0,0.0,18.0,8.0,9.0,rating_c1,0.0
25.0,0.0,0.0,19.0,8.0,8.0,rating_c1,4.0
26.0,1.0,0.0,18.0,8.0,7.0,rating_c1,2.0
27.0,0.0,0.0,18.0,8.0,4.0,rating_c1,3.0
